id,host_id,listing_url,last_scraped,host_since,first_review,last_review,host_name,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,has_availability,instant_bookable,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calendar_updated,calculated_host_listings_count_shared_rooms,host_location,source,neighbourhood_group_cleansed
7096414,37196767,https://www.airbnb.com/rooms/7096414,2024-12-23,2015-07-01,2015-12-01,2024-11-30,Mahyar,within a few hours,100%,60%,f,2,t,t,La Jolla Village,32.86162,-117.23297,Private room in condo,Private room,1,1 private bath,1.0,1.0,"[""Outlet covers"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""TV with standard cable"", ""Oven"", ""Dryer"", ""Free street parking"", ""Shared hot tub"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Bathtub"", ""Cooking basics"", ""Gym"", ""Central air conditioning"", ""Bed linens"", ""Microwave"", ""Essentials"", ""Extra pillows and blankets"", ""Iron"", ""Single level home"", ""Ethernet connection"", ""Kitchen"", ""Hot water"", ""Washer"", ""Shared pool""]",t,f,108.0,31,1125,31.0,1125.0,29,287,21,2,1,4.86,4.86,5.0,4.95,4.9,4.95,4.81,,,0,"San Diego, CA",city scrape,
7225602,1151858,https://www.airbnb.com/rooms/7225602,2024-12-23,2011-09-13,2015-07-12,2024-12-15,Margo,within an hour,100%,100%,t,7,t,t,Balboa Park,32.72394,-117.1296,Private room in home,Private room,2,1 shared bath,1.0,1.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Ceiling fan"", ""Coffee"", ""Dedicated workspace"", ""Fire extinguisher"", ""Central heating"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Dining table"", ""Conditioner"", ""Indoor fireplace: wood-burning"", ""Central air conditioning"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Breakfast"", ""Essentials"", ""Extra pillows and blankets"", ""Iron"", ""Single level home"", ""First aid kit"", ""Host greets you"", ""Beach essentials"", ""Hot water"", ""Coffee maker"", ""50 inch HDTV with Amazon Prime Video, Hulu, Netflix"", ""Laundromat nearby"", ""Room-darkening shades""]",t,f,72.0,2,10,2.0,10.0,24,167,655,56,2,4.88,4.94,4.95,4.9,4.9,4.88,4.89,"STR-07445L, 648597",,0,"San Diego, CA",city scrape,
7227572,1151858,https://www.airbnb.com/rooms/7227572,2024-12-23,2011-09-13,2015-07-12,2024-12-10,Margo,within an hour,100%,100%,t,7,t,t,Balboa Park,32.72327,-117.1302,Private room in home,Private room,2,1 shared bath,1.0,1.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Ceiling fan"", ""Smoke alarm"", ""Coffee"", ""Dedicated workspace"", ""Fire extinguisher"", ""Central heating"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Dining table"", ""Conditioner"", ""Portable heater"", ""Central air conditioning"", ""Bed linens"", ""Portable fans"", ""Free parking on premises"", ""Microwave"", ""Breakfast"", ""Essentials"", ""Extra pillows and blankets"", ""Iron"", ""Single level home"", ""First aid kit"", ""Host greets you"", ""Beach essentials"", ""Hot water"", ""42 inch TV with Netflix, Hulu, Amazon Prime Video"", ""Books and reading material"", ""Coffee maker"", ""Clothing storage: closet"", ""Laundromat nearby"", ""Room-darkening shades""]",t,f,62.0,2,10,2.0,10.0,27,167,666,42,3,4.85,4.92,4.93,4.85,4.89,4.86,4.85,"STR-07445L, 648597",,0,"San Diego, CA",city scrape,
7239937,4542263,https://www.airbnb.com/rooms/7239937,2024-12-23,2013-01-01,2015-07-23,2024-09-21,Nicole,within a day,50%,99%,t,12,t,t,Linda Vista,32.7984,-117.17404,Private room in home,Private room,3,1 shared bath,1.0,3.0,"[""Dedicated workspace"", ""Kitchen"", ""Hot water"", ""Wifi"", ""Bed linens"", ""Self check-in"", ""Free street parking"", ""Essentials"", ""Keypad"", ""Hair dryer"", ""Body soap"", ""Shampoo"", ""Smoke alarm""]",t,t,85.0,1,1125,1.0,1125.0,13,13,54,10,0,4.63,4.7,4.3,4.94,4.93,4.67,4.69,"STR-05983L, 630233",,0,"San Diego, CA",city scrape,
7243328,24114081,https://www.airbnb.com/rooms/7243328,2024-12-23,2014-11-24,2015-08-17,2024-12-08,Katie,within an hour,100%,99%,t,11,t,t,North Clairemont,32.83873,-117.18125,Private room in home,Private room,2,1 shared bath,1.0,1.0,"[""Clothing storage: closet and dresser"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Portable air conditioning"", ""Heating"", ""Luggage dropoff allowed"", ""Private backyard \u2013 Fully fenced"", ""Ceiling fan"", ""Smoke alarm"", ""Coffee"", ""Refrigerator"", ""Wine glasses"", ""Fire extinguisher"", ""Oven"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Dining table"", ""Conditioner"", ""Bathtub"", ""Fire pit"", ""Hot water kettle"", ""Bed linens"", ""Portable fans"", ""Mini fridge"", ""Microwave"", ""Free parking on premises"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Lockbox"", ""Iron"", ""Single level home"", ""Outdoor furniture"", ""Paid washer \u2013 In building"", ""Baking sheet"", ""Beach essentials"", ""Hot water"", ""Private hot tub - available all year, open specific hours"", ""Books and reading material"", ""Outdoor dining area"", ""Gas stove"", ""Lock on bedroom door"", ""Paid dryer \u2013 In building"", ""Coffee maker"", ""BBQ grill: gas"", ""Self check-in"", ""Laundromat nearby"", ""Barbecue utensils""]",t,f,53.0,1,1125,1.0,1125.0,22,82,366,56,3,4.63,4.67,4.63,4.81,4.82,4.69,4.63,"STR-04717L, 631207",,0,"San Diego, CA",city scrape,
7385428,1002218,https://www.airbnb.com/rooms/7385428,2024-12-23,2011-08-21,2016-04-17,2021-12-26,Lina,a few days or more,33%,9%,f,4,t,t,Little Italy,32.72558989611522,-117.16756490762135,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Keypad"", ""Carbon monoxide alarm"", ""Heating"", ""TV"", ""Stove"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""Oven"", ""Dryer"", ""Pets allowed"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Gym"", ""Cooking basics"", ""Microwave"", ""Essentials"", ""Iron"", ""First aid kit"", ""Paid parking off premises"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Hot water"", ""Coffee maker"", ""Elevator"", ""Self check-in""]",t,f,75.0,31,1125,31.0,1125.0,30,90,223,0,0,4.73,4.87,4.42,4.91,4.91,4.97,4.79,,,0,"San Diego, CA",city scrape,
7517736,27739790,https://www.airbnb.com/rooms/7517736,2024-12-23,2015-02-14,2015-09-07,2024-12-19,Greg,within an hour,100%,100%,t,2,t,t,North Hills,32.75101,-117.13973,Private room in bungalow,Private room,4,1 private bath,2.0,2.0,"[""Outlet covers"", ""City skyline view"", ""Dishes and silverware"", ""Long term stays allowed"", ""Keypad"", ""Carbon monoxide alarm"", ""Heating"", ""TV"", ""Stove"", ""Private backyard \u2013 Fully fenced"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Fast wifi \u2013 79 Mbps"", ""Oven"", ""Dryer"", ""Pets allowed"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Conditioner"", ""Cooking basics"", ""Central air conditioning"", ""Bed linens"", ""Private patio or balcony"", ""Free parking on premises"", ""Microwave"", ""Essentials"", ""Body soap"", ""Iron"", ""Single level home"", ""Outdoor furniture"", ""BBQ grill"", ""Free washer \u2013 In unit"", ""Shared hot tub - available all year"", ""Hot water"", ""Books and reading material"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Coffee maker"", ""Self check-in""]",t,f,80.0,2,60,2.3,1125.0,0,0,385,45,2,4.86,4.92,4.75,4.96,4.95,4.92,4.87,"STR-06225L, 647011",,0,United States,city scrape,
7602806,39870876,https://www.airbnb.com/rooms/7602806,2024-12-23,2015-07-28,2015-09-08,2024-11-20,Betsy,within a few hours,100%,81%,t,6,t,t,Midtown,32.74242,-117.17678,Private room in home,Private room,1,1 shared bath,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Stove"", ""Bay view"", ""Smoke alarm"", ""Refrigerator"", ""Fire extinguisher"", ""Oven"", ""Dryer"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Cooking basics"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Essentials"", ""Extra pillows and blankets"", ""Backyard"", ""Iron"", ""First aid kit"", ""Kitchen"", ""Hot water"", ""Washer"", ""Lock on bedroom door"", ""Coffee maker""]",t,f,65.0,20,90,19.8,90.0,7,284,169,11,0,4.7,4.75,4.45,4.92,4.95,4.84,4.76,"STR-07224L, 648565",,0,"San Diego, CA",city scrape,
7620506,24114081,https://www.airbnb.com/rooms/7620506,2024-12-23,2014-11-24,2016-02-08,2024-12-07,Katie,within an hour,100%,99%,t,11,t,t,North Clairemont,32.83711,-117.18052,Private room in home,Private room,2,1 shared bath,1.0,1.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Heating"", ""Luggage dropoff allowed"", ""Private backyard \u2013 Fully fenced"", ""Ceiling fan"", ""Smoke alarm"", ""Drying rack for clothing"", ""Refrigerator"", ""Coffee"", ""Wine glasses"", ""Dedicated workspace"", ""Fire extinguisher"", ""Garden view"", ""Window AC unit"", ""Oven"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Conditioner"", ""Coffee maker: pour-over coffee"", ""Bathtub"", ""Fire pit"", ""Hot water kettle"", ""Bed linens"", ""Portable fans"", ""Mini fridge"", ""Microwave"", ""Private patio or balcony"", ""Free parking on premises"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Lockbox"", ""Iron"", ""Single level home"", ""Outdoor furniture"", ""Paid washer \u2013 In building"", ""BBQ grill"", ""Beach essentials"", ""Hot water"", ""Private hot tub - available all year, open specific hours"", ""Books and reading material"", ""Outdoor dining area"", ""Gas stove"", ""Lock on bedroom door"", ""Paid dryer \u2013 In building"", ""Clothing storage: closet"", ""Self check-in"", ""Laundromat nearby""]",t,f,49.0,1,1125,1.0,1125.0,18,70,408,72,3,4.71,4.76,4.72,4.86,4.84,4.76,4.72,"STR-04717L, 631207",,0,"San Diego, CA",city scrape,
7698814,40437709,https://www.airbnb.com/rooms/7698814,2024-12-23,2015-08-03,2016-09-05,2023-07-30,Susan,within a day,100%,14%,f,1,t,f,Bay Ho,32.81485,-117.20362,Private room in bungalow,Private room,2,1 private bath,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Private hot tub"", ""Long term stays allowed"", ""Rice maker"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""Private backyard \u2013 Fully fenced"", ""Luggage dropoff allowed"", ""Ceiling fan"", ""Smoke alarm"", ""Coffee maker: Keurig coffee machine"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""TV with standard cable"", ""Oven"", ""Dryer"", ""Pets allowed"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Indoor fireplace"", ""Shampoo"", ""Conditioner"", ""Cooking basics"", ""Fire pit"", ""Bed linens"", ""Portable fans"", ""Free parking on premises"", ""Microwave"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Sound system"", ""Iron"", ""Single level home"", ""First aid kit"", ""Piano"", ""Outdoor furniture"", ""BBQ grill"", ""Baking sheet"", ""Host greets you"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Washer"", ""Hammock"", ""Beach essentials"", ""Outdoor dining area"", ""Shared patio or balcony"", ""Freezer"", ""Barbecue utensils""]",t,f,90.0,4,120,4.0,120.0,26,175,30,0,0,5.0,4.97,5.0,4.97,5.0,4.97,4.9,"STR-04495L, 645797",,0,"San Diego, CA",city scrape,
7715362,10824022,https://www.airbnb.com/rooms/7715362,2024-12-23,2013-12-26,2018-10-31,2024-12-13,Barbara,within an hour,100%,97%,t,7,t,t,Bay Ho,32.81864,-117.21676,Private room in home,Private room,1,1 shared bath,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""TV"", ""Smoke alarm"", ""Refrigerator"", ""Fire extinguisher"", ""Oven"", ""Dryer"", ""Patio or balcony"", ""Indoor fireplace"", ""Cooking basics"", ""Free parking on premises"", ""Microwave"", ""Backyard"", ""First aid kit"", ""Kitchen"", ""Washer"", ""Pool""]",t,f,45.0,7,730,6.9,730.0,3,3,62,3,1,4.95,4.94,4.77,4.98,4.97,4.9,4.94,"STR-07439L, 647525",,0,"San Diego, CA",city scrape,
7731551,40628707,https://www.airbnb.com/rooms/7731551,2024-12-23,2015-08-05,2015-08-14,2023-11-16,Mark & Kathy,,,85%,t,4,t,t,Bay Park,32.79211,-117.20066,Private room in home,Private room,1,1 shared bath,,,"[""City skyline view"", ""Wifi"", ""32 inch TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Bay view"", ""Smoke alarm"", ""Fire extinguisher"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Portable heater"", ""Bed linens"", ""Portable fans"", ""Mini fridge"", ""Microwave"", ""Private patio or balcony"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Iron"", ""First aid kit"", ""Host greets you"", ""Hot water"", ""Lock on bedroom door"", ""Clothing storage: closet"", ""Laundromat nearby""]",t,f,,1,5,1.0,5.0,0,0,542,0,0,4.98,4.97,4.98,4.99,4.99,4.97,4.95,"STR-05750L, 634422",,0,"San Diego, CA",previous scrape,
7787180,40628707,https://www.airbnb.com/rooms/7787180,2024-12-23,2015-08-05,2015-08-13,2024-06-16,Mark & Kathy,,,85%,t,4,t,t,Bay Park,32.79074,-117.20119,Private room in home,Private room,1,1.5 shared baths,1.0,1.0,"[""Wifi"", ""32 inch TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Fire extinguisher"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Portable heater"", ""Bed linens"", ""Portable fans"", ""Mini fridge"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Iron"", ""First aid kit"", ""Nu Skin Moisturizing Shampoo  shampoo"", ""Host greets you"", ""Hot water"", ""Lock on bedroom door"", ""Clothing storage: closet"", ""Laundromat nearby""]",t,f,75.0,1,5,1.0,5.0,0,44,498,24,0,4.97,4.99,4.97,4.99,4.99,4.96,4.97,"STR-05750L, 634422",,0,"San Diego, CA",city scrape,
7871918,17770025,https://www.airbnb.com/rooms/7871918,2024-12-23,2014-07-07,2015-09-01,2024-07-20,Kathryn,,,100%,f,1,t,t,Tierrasanta,32.83035,-117.1097,Private room in townhouse,Private room,1,1 private bath,1.0,1.0,"[""Resort access"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Long term stays allowed"", ""Keypad"", ""Carbon monoxide alarm"", ""Portable air conditioning"", ""Heating"", ""Stove"", ""Private backyard \u2013 Fully fenced"", ""Ceiling fan"", ""Smoke alarm"", ""Sun loungers"", ""Refrigerator"", ""Wine glasses"", ""Dedicated workspace"", ""Fire extinguisher"", ""32 inch HDTV with HBO Max, Amazon Prime Video, Netflix, standard cable"", ""Oven"", ""Dryer"", ""Shower gel"", ""Free street parking"", ""Shared hot tub"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Dining table"", ""Conditioner"", ""Bathtub"", ""Cooking basics"", ""Hot water kettle"", ""Bed linens"", ""Portable fans"", ""Private patio or balcony"", ""Microwave"", ""Free parking on premises"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Iron"", ""Outdoor furniture"", ""Baking sheet"", ""Kitchen"", ""Hot water"", ""Washer"", ""Self check-in"", ""Freezer"", ""Shared pool"", ""Room-darkening shades""]",t,f,69.0,31,93,31.0,93.0,27,177,41,1,0,4.98,4.98,4.98,4.95,4.95,4.95,4.95,,,0,"San Diego, CA",city scrape,
7936811,41853439,https://www.airbnb.com/rooms/7936811,2024-12-23,2015-08-18,2015-09-08,2022-03-18,Umit,,,,f,3,t,t,Pacific Beach,32.79215,-117.25465,Room in boutique hotel,Private room,9,1 private bath,2.0,,"[""Wifi"", ""Carbon monoxide alarm"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""TV with standard cable"", ""Dryer"", ""Pets allowed"", ""Hair dryer"", ""Shampoo"", ""Cooking basics"", ""Crib"", ""Private patio or balcony"", ""Free parking on premises"", ""Essentials"", ""Beach access \u2013 Beachfront"", ""Iron"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Beach view"", ""Elevator""]",t,f,,31,1125,31.0,1125.0,30,270,15,0,0,4.73,4.67,4.53,4.87,5.0,5.0,4.53,,,0,"San Diego, CA",previous scrape,
8066548,42603805,https://www.airbnb.com/rooms/8066548,2024-12-23,2015-08-26,2015-10-11,2024-11-12,Helen,within an hour,100%,100%,f,7,t,t,Moreno Mission,32.76617,-117.19577,Private room in home,Private room,2,1 private bath,1.0,1.0,"[""Long term stays allowed"", ""Carbon monoxide alarm"", ""Heating"", ""Smoke alarm"", ""Ceiling fan"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Private entrance"", ""Fire pit"", ""Hot water kettle"", ""Bed linens"", ""Portable fans"", ""Mini fridge"", ""Microwave"", ""Essentials"", ""Extra pillows and blankets"", ""Lockbox"", ""Iron"", ""Single level home"", ""Outdoor furniture"", ""Hot water"", ""Outdoor dining area"", ""Shared backyard \u2013 Fully fenced"", ""Self check-in""]",t,f,69.0,2,1125,2.0,1125.0,24,333,190,16,0,4.52,4.65,4.57,4.75,4.71,4.58,4.58,"STR-07436L, 648780",,0,"San Diego, CA",city scrape,
8115598,26696930,https://www.airbnb.com/rooms/8115598,2024-12-23,2015-01-25,2019-07-29,2020-10-04,Val Anthony,,,,f,4,t,t,Eastlake Vistas,32.63848,-116.93868,Private room in home,Private room,2,1 private bath,1.0,1.0,"[""Outlet covers"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Heating"", ""TV"", ""Stove"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Fireplace guards"", ""Fire extinguisher"", ""Oven"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Bathtub"", ""Cooking basics"", ""Bed linens"", ""Free parking on premises"", ""Essentials"", ""Extra pillows and blankets"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""Pack \u2019n play/Travel crib"", ""BBQ grill"", ""Host greets you"", ""Hot water"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Coffee maker"", ""Window guards"", ""Room-darkening shades""]",t,f,99.0,30,30,30.0,1125.0,30,365,6,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.83,,,0,"Chula Vista, CA",city scrape,
8211246,43298782,https://www.airbnb.com/rooms/8211246,2024-12-23,2015-09-03,2017-12-08,2024-12-01,Kathleen,within an hour,100%,100%,t,1,t,t,Pacific Beach,32.80941,-117.22192,Private room in condo,Private room,2,1 private bath,1.0,1.0,"[""Clothing storage: closet and dresser"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""TV"", ""Stove"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Ceiling fan"", ""Refrigerator"", ""Wine glasses"", ""Oven"", ""Dryer"", ""Free street parking"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Indoor fireplace"", ""Dining table"", ""Gym"", ""Cooking basics"", ""Bed linens"", ""Portable fans"", ""Free parking on premises"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Iron"", ""Exercise equipment"", ""Kitchen"", ""Washer"", ""Hot water"", ""Outdoor shower"", ""Pool"", ""Lock on bedroom door"", ""Coffee maker"", ""Hot tub""]",t,f,54.0,32,365,32.0,365.0,8,63,20,1,1,4.7,4.75,4.6,4.85,4.8,4.8,4.65,,,0,"San Diego, CA",city scrape,
8226323,39870876,https://www.airbnb.com/rooms/8226323,2024-12-23,2015-07-28,2015-09-09,2024-11-23,Betsy,within a few hours,100%,81%,t,6,t,t,Midtown,32.74317,-117.17682,Private room in home,Private room,1,1 private bath,1.0,1.0,"[""Safe"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Dedicated workspace"", ""Dryer"", ""Central heating"", ""Shower gel"", ""Hair dryer"", ""Hangers"", ""Indoor fireplace"", ""Shampoo"", ""Portable heater"", ""Cooking basics"", ""Clothing storage: closet, wardrobe, and dresser"", ""Bed linens"", ""Free parking on premises"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Iron"", ""First aid kit"", ""Various  body soap"", ""Kitchen"", ""Hot water"", ""Washer"", ""Exercise equipment: free weights, yoga mat"", ""Books and reading material""]",t,f,55.0,30,90,29.3,90.0,0,226,160,10,1,4.61,4.76,4.37,4.9,4.89,4.83,4.68,"STR-07224L, 648565",,0,"San Diego, CA",city scrape,
